Datetime,Energy Consumed by Household (Watt-hour),Sub_metering_4 (watt-hours of active energy),Reactive Energy Consumed by Household (Watt-hour),Voltage (volts),Global_intensity (amperes),Sub_metering_1 (watt-hours of active energy),Sub_metering_2 (watt-hours of active energy),Sub_metering_3 (watt-hours of active energy),temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),surface_pressure (hPa),cloudcover (%),windspeed_10m (km/h),windgusts_10m (km/h),winddirection_10m (degrees),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²)
2006-12-31,40.44208333333333,35.685833333333335,1.745972222222222,239.8965763888889,10.199583333333333,0.0,0.24097222222222223,4.5152777777777775,8.882708333333333,86.99375,6.823333333333333,4.515902777777778,1015.2785069444445,73.86284722222223,24.455972222222222,46.79510416666666,213.98715277777777,27.541666666666668,5.25,22.291666666666668
2007-01-01,31.817175925925923,27.489398148148148,1.7148842592592592,240.12897916666665,7.916944444444444,0.0,0.24444444444444444,4.083333333333333,9.322708333333335,79.96041666666666,5.9209375,4.606666666666667,1009.1530208333334,70.93854166666667,25.55395833333333,52.407187500000006,238.28993055555554,52.833333333333336,33.791666666666664,19.041666666666668
2007-01-02,14.690231481481483,9.89162037037037,2.2030324074074077,241.94377777777777,3.7140277777777775,0.0,0.24166666666666667,4.5569444444444445,6.281354166666667,80.56493055555555,3.1796527777777777,1.4221875,1014.9490972222222,51.49409722222222,22.279131944444444,47.7834375,279.97743055555554,33.416666666666664,13.083333333333334,20.333333333333332
2007-01-03,11.736736111111112,8.188819444444444,2.2769444444444447,243.5570902777778,3.0140277777777778,0.0,0.2388888888888889,3.3090277777777777,6.205798611111112,88.93506944444445,4.495,2.5353125,1019.0658333333333,83.60902777777778,16.01729166666667,30.29329861111111,231.15277777777777,32.166666666666664,11.083333333333334,21.083333333333332
2007-01-04,37.72467592592592,24.152453703703703,2.341458333333333,239.7502986111111,9.478194444444444,0.7298611111111111,5.2756944444444445,7.566666666666666,8.949791666666668,83.62777777777778,6.2877777777777775,4.830590277777778,1007.0312152777777,76.58333333333333,21.713784722222222,41.90670138888889,252.71145833333333,40.75,26.125,14.625
2007-01-05,31.404675925925922,24.832453703703703,2.004097222222222,240.49576388888892,7.885138888888889,1.0298611111111111,0.26319444444444445,5.279166666666667,9.222118055555557,84.74583333333334,6.765208333333333,5.8928125,1012.1767708333334,93.29166666666667,17.07989583333333,32.92545138888889,237.4701388888889,33.416666666666664,13.208333333333334,20.208333333333332
2007-01-06,17.458078703703706,12.308078703703705,2.224398148148148,239.67305555555555,4.543888888888889,0.9277777777777778,0.2791666666666667,3.9430555555555555,10.631562500000001,93.87777777777778,9.692430555555555,7.531770833333334,1008.7635416666667,97.625,20.6853125,40.16368055555555,225.0482638888889,8.25,0.0,8.25
2007-01-07,28.328935185185184,12.37476851851852,2.848078703703704,240.90248611111113,7.282638888888889,1.3798611111111112,5.678472222222222,8.895833333333334,8.151979166666667,84.08402777777778,5.602048611111111,4.4065625,1008.2694444444444,96.75,18.05125,34.52763888888889,219.73125,25.666666666666668,3.0833333333333335,22.583333333333332
2007-01-08,25.941666666666666,13.431944444444444,2.4024074074074075,239.5769513888889,6.551666666666667,0.0,0.32430555555555557,12.185416666666667,10.178194444444445,87.14201388888888,8.113020833333334,6.160972222222222,997.4882638888889,96.91666666666667,24.0446875,49.53704861111112,223.8215277777778,31.625,7.0,24.625
2007-01-09,21.632569444444446,10.698541666666667,2.3987037037037036,240.48752083333335,5.521111111111111,1.1722222222222223,2.9631944444444445,6.798611111111111,11.963402777777777,82.859375,9.10173611111111,8.28670138888889,1003.8636111111111,86.44409722222223,23.59420138888889,46.44243055555556,226.44618055555554,28.833333333333332,9.291666666666666,19.541666666666668
2007-01-10,24.939814814814817,13.662731481481481,2.6441203703703704,241.02745138888892,6.357777777777779,0.5354166666666667,3.0944444444444446,7.647222222222222,9.614236111111111,86.01701388888888,7.3656597222222215,5.986909722222222,1007.4765972222223,77.6295138888889,20.120069444444447,38.99423611111111,225.09131944444445,27.291666666666668,3.125,24.166666666666668
2007-01-11,26.101782407407406,15.01636574074074,2.6622685185185184,241.1556875,6.658333333333333,0.9569444444444445,1.5069444444444444,8.621527777777779,7.594027777777778,81.75347222222223,4.615486111111111,2.548541666666667,1011.2655902777777,83.07256944444444,25.776979166666667,50.11034722222222,233.65416666666667,33.583333333333336,13.0,20.583333333333332
2007-01-12,16.91314814814815,10.861064814814814,2.3048611111111112,241.53820833333336,4.309166666666666,0.0,0.30486111111111114,5.747222222222222,9.643298611111112,82.47604166666666,6.763576388888889,6.030243055555555,1016.8546180555555,77.77048611111111,18.973125,36.9328125,247.9326388888889,50.625,29.083333333333332,21.541666666666668
2007-01-13,36.884421296296296,21.521921296296295,3.365,239.28361111111113,9.453055555555554,5.420833333333333,2.0659722222222223,7.875694444444444,10.812847222222222,88.62638888888888,9.008888888888889,8.1484375,1014.3703125,99.79166666666667,16.30170138888889,31.593958333333337,227.66805555555555,18.125,2.0416666666666665,16.083333333333332
2007-01-14,34.83687746119991,21.656196432707898,2.630530460968265,238.8218485059069,8.968311327310632,1.234885337039611,2.92911744266852,9.016678248783878,7.8676650451702566,81.68818624044475,4.828241834607367,5.215163307852675,1019.3999444058373,57.25406532314108,9.561626129256428,20.927546907574705,230.27234190410007,64.19263377345379,42.31243919388464,21.880194579569146
2007-01-15,24.868958333333335,12.021041666666665,2.023842592592593,241.2409097222222,6.261527777777778,0.7631944444444444,1.554861111111111,10.529861111111112,6.060902777777779,87.14618055555556,4.044305555555556,3.208715277777778,1016.3340625000001,88.41979166666667,9.829895833333333,18.381284722222222,162.828125,45.916666666666664,21.208333333333332,24.708333333333332
2007-01-16,19.518564814814816,13.067175925925927,2.1461574074074075,241.94475694444446,4.975972222222222,1.4326388888888888,0.44722222222222224,4.571527777777778,7.46625,89.93645833333333,5.895277777777778,4.5872222222222225,1010.0827430555555,99.77048611111111,12.556666666666665,23.50888888888889,191.98159722222223,32.875,3.7083333333333335,29.166666666666668
2007-01-17,32.95935185185185,15.389212962962963,2.3235185185185188,241.00525,8.283888888888889,2.4305555555555554,3.984027777777778,11.155555555555555,10.578402777777777,89.89618055555556,8.978402777777777,6.512152777777778,1005.0775000000001,99.25,25.926770833333336,52.80895833333333,215.43506944444445,19.125,0.75,18.375
2007-01-18,21.081736111111113,11.479652777777778,2.056851851851852,240.89359722222224,5.3425,0.0,0.23333333333333334,9.36875,12.968020833333334,86.35520833333334,10.722395833333334,7.871701388888889,996.9913194444445,100.0,36.289861111111115,72.3834375,235.32361111111112,6.75,0.0,6.75
2007-01-19,17.134722222222223,10.464583333333334,1.9681944444444444,240.16094444444445,4.37625,1.4604166666666667,0.22916666666666666,4.980555555555555,13.40451388888889,83.41805555555555,10.623506944444445,9.979583333333334,1008.9213194444444,100.0,24.57357638888889,49.73427083333334,244.028125,18.166666666666668,0.8333333333333334,17.333333333333332
2007-01-20,36.2700462962963,21.696435185185184,2.7588194444444443,238.8674722222222,9.348055555555556,3.0027777777777778,3.626388888888889,7.944444444444445,11.19298611111111,83.41805555555555,8.430694444444445,7.367986111111111,1008.366423611111,98.66944444444445,23.208784722222223,45.7696875,241.05520833333333,30.208333333333332,9.833333333333334,20.375
2007-01-21,39.43590277777778,20.330347222222223,2.6589814814814816,238.96811805555558,10.190694444444444,7.184722222222222,3.865972222222222,8.05486111111111,6.991076388888889,75.28958333333334,2.8344444444444443,2.339166666666667,1007.0792361111112,48.28888888888889,20.448368055555555,39.03951388888889,243.23645833333333,66.70833333333333,45.458333333333336,21.25
2007-01-22,25.237199074074073,14.544143518518517,1.9518749999999998,241.60313194444444,6.355277777777778,0.7319444444444444,2.071527777777778,7.889583333333333,4.206284722222223,88.93715277777778,2.5125,1.0900347222222222,1003.5326736111111,99.83333333333333,9.530416666666666,19.905763888888888,136.29131944444444,44.833333333333336,7.5,37.333333333333336
2007-01-23,20.574537037037036,16.321064814814815,1.6004629629629628,242.76255555555556,5.260833333333333,0.0,0.7388888888888889,3.5145833333333334,1.0348611111111112,53.85590277777778,-7.810763888888889,-6.098194444444444,1000.4013888888888,90.67118055555555,28.162291666666665,53.795833333333334,30.746180555555554,37.583333333333336,1.8333333333333333,35.75
2007-01-24,34.58164351851852,22.298310185185183,2.0608796296296297,241.45769444444446,8.733611111111111,2.4055555555555554,1.7222222222222223,8.155555555555555,0.1526736111111111,84.934375,-2.1956944444444444,-3.8771180555555556,998.9721180555556,78.56875,10.71701388888889,23.292569444444446,212.4232638888889,49.541666666666664,15.041666666666666,34.5
2007-01-25,18.476203703703703,9.685231481481482,1.6685185185185185,243.42436111111112,4.629305555555556,0.8041666666666667,0.18194444444444444,7.804861111111111,-1.8247916666666666,74.8170138888889,-5.957430555555556,-7.172465277777778,1008.9640625,41.731944444444444,16.717673611111113,31.38034722222222,36.98854166666667,64.875,31.833333333333332,33.041666666666664
2007-01-26,18.72652777777778,12.016805555555557,1.6539583333333332,242.77179166666667,4.721388888888889,0.8076388888888889,0.18125,5.720833333333333,-1.4097222222222223,80.85173611111111,-4.364305555555556,-5.378784722222222,1014.6622222222223,36.98715277777778,8.594409722222222,17.67315972222222,239.29097222222222,74.83333333333333,50.166666666666664,24.666666666666668
2007-01-27,23.65824074074074,11.547129629629628,1.7157638888888889,241.61656944444442,5.949861111111111,0.8125,2.7055555555555557,8.593055555555555,3.268576388888889,87.37222222222222,1.241111111111111,0.005798611111111107,1020.0261111111112,63.65694444444444,9.007534722222223,18.44697916666667,293.15833333333336,63.833333333333336,40.333333333333336,23.5
2007-01-28,35.791104933981934,22.234468380820015,1.7761408385452861,240.30478804725504,9.133703961084086,2.4086170952050034,2.7776233495482976,8.370396108408617,3.2799617790132034,87.9920083391244,1.3675420430854761,-0.4090687977762335,1021.4289179986101,66.38702779708132,12.163604586518415,23.192531619179984,264.08516330785267,40.6478339124392,14.341116747741486,26.306717859624737
2007-01-29,22.9475,11.370416666666667,1.9177777777777778,240.9295972222222,5.788888888888889,0.7798611111111111,0.20416666666666666,10.593055555555555,6.322604166666666,89.5375,4.690625,3.9888541666666666,1015.9385416666667,95.6920138888889,7.186701388888889,14.315277777777778,221.95208333333332,32.291666666666664,4.458333333333333,27.833333333333332
2007-01-30,19.766180555555554,12.338402777777777,2.0941435185185187,241.84087499999998,5.028194444444445,0.7798611111111111,0.9888888888888889,5.659027777777778,6.791527777777778,88.66805555555555,4.960520833333333,4.339340277777778,1014.502326388889,97.66180555555556,8.284444444444444,16.1784375,43.00277777777778,34.458333333333336,5.875,28.583333333333332
2007-01-31,27.358240740740744,12.773518518518518,2.152638888888889,239.92113194444443,6.923611111111111,0.0,4.131944444444445,10.452777777777778,6.496597222222222,85.98090277777777,4.178090277777778,4.180347222222222,1014.0618750000001,89.53020833333333,6.233854166666666,11.615416666666667,253.7704861111111,38.708333333333336,11.25,27.458333333333332
2007-02-01,21.119907407407407,10.91087962962963,1.7391666666666667,240.3921388888889,5.3325000000000005,0.8125,0.26805555555555555,9.128472222222221,7.858854166666666,89.434375,6.216770833333333,5.8145138888888885,1017.8320833333333,99.34479166666667,7.482326388888889,14.657256944444445,290.3902777777778,25.541666666666668,1.4166666666666667,24.125
2007-02-02,19.3025,11.181666666666667,1.6150694444444442,240.3343888888889,4.870833333333334,0.0,0.24722222222222223,7.873611111111111,8.8146875,92.21041666666666,7.604583333333333,7.081770833333334,1020.6801041666668,99.83333333333333,7.479201388888888,14.98777777777778,131.9048611111111,23.208333333333332,1.7083333333333333,21.5
2007-02-03,46.64030092592593,27.784050925925925,2.8451851851851853,238.91019444444444,11.815972222222221,3.2958333333333334,3.1756944444444444,12.384722222222223,6.311979166666666,80.97951388888889,3.199479166666667,2.0664930555555556,1023.5628472222222,43.15763888888889,18.18920138888889,34.56479166666667,44.91111111111111,86.20833333333333,60.5,25.708333333333332
2007-02-04,41.619675925925925,26.022453703703704,2.15849537037037,239.63333333333333,10.565416666666668,2.354861111111111,3.192361111111111,10.05,4.629652777777777,85.06215277777778,2.1858680555555554,0.9607291666666667,1016.7973958333333,4.210416666666666,12.941284722222223,24.648506944444442,76.40208333333334,94.16666666666667,68.75,25.416666666666668
2007-02-05,19.04259259259259,11.189120370370372,1.704027777777778,240.81031249999998,4.820416666666667,0.6222222222222222,1.7805555555555554,5.450694444444444,4.518159722222222,87.04027777777777,2.499236111111111,1.6345486111111112,1006.6427430555556,83.67361111111111,7.953368055555556,16.472847222222224,249.49375,27.291666666666668,4.208333333333333,23.083333333333332
2007-02-06,14.739351851851852,10.498379629629628,1.6500694444444444,241.26415972222225,3.7719444444444448,0.8229166666666666,0.28125,3.1368055555555556,4.217083333333334,90.728125,2.7523263888888887,1.7068402777777778,996.0307291666667,96.50069444444445,5.615625,11.2496875,197.509375,51.458333333333336,15.5,35.958333333333336
2007-02-07,26.94465277777778,13.89048611111111,2.0568055555555556,241.14969444444444,6.791666666666667,2.2909722222222224,2.439583333333333,8.323611111111111,1.475833333333333,90.08611111111111,-0.021701388888888888,-2.3822222222222225,989.2970138888888,97.12430555555555,11.666180555555554,22.48777777777778,48.553472222222226,32.5,6.708333333333333,25.791666666666668
2007-02-08,20.849699074074074,11.996226851851851,1.6075925925925927,241.79730555555554,5.248333333333334,1.5458333333333334,0.25416666666666665,7.053472222222222,5.5590625000000005,81.60451388888889,2.4549652777777777,0.7529861111111111,983.3604513888889,66.6,21.076597222222222,41.43295138888889,204.43020833333333,81.75,50.25,31.5
2007-02-09,18.752291666666665,9.852986111111111,1.8294675925925927,241.74044444444445,4.727222222222222,0.0,2.1145833333333335,6.784722222222222,5.359895833333334,88.53958333333334,3.5741666666666667,2.2053125000000002,991.2949305555555,84.97256944444445,11.137048611111112,22.28045138888889,184.30277777777778,61.5,16.291666666666668,45.208333333333336
2007-02-10,32.74685185185185,17.25587962962963,2.2334953703703704,240.0368263888889,8.303749999999999,3.5215277777777776,1.9659722222222222,10.003472222222221,7.895277777777778,84.58402777777778,5.301631944444445,4.176701388888889,991.6363194444444,82.51076388888889,17.49184027777778,34.83298611111111,212.29305555555555,69.70833333333333,39.333333333333336,30.375
2007-02-11,41.33365740740741,27.230185185185185,2.36474537037037,239.5061458333333,10.526805555555557,1.6875,3.3090277777777777,9.106944444444444,9.903541666666667,77.67083333333333,5.962569444444445,5.00375,989.980625,83.91666666666667,26.62572916666667,57.28993055555556,224.53819444444446,82.66666666666667,47.75,34.916666666666664
2007-02-12,21.731597222222224,11.910069444444444,1.5822222222222222,240.09850000000003,5.503472222222222,1.5465277777777777,0.27708333333333335,7.997916666666667,9.410868055555556,77.16875,5.457118055555555,4.028020833333334,985.5182291666666,72.70902777777778,29.235416666666666,60.15996527777778,230.16840277777777,90.33333333333333,63.208333333333336,27.125
2007-02-13,16.372060185185184,10.063726851851852,1.5587731481481482,241.16685416666667,4.14375,0.0,1.9638888888888888,4.344444444444444,8.368715277777778,71.35381944444444,3.3353125,3.814201388888889,999.3705902777778,88.24930555555555,20.410763888888887,41.32989583333334,239.65555555555557,78.75,38.708333333333336,40.041666666666664
2007-02-14,28.919814814814814,15.95662037037037,2.3438194444444442,240.3753888888889,7.315138888888888,2.2881944444444446,2.634027777777778,8.040972222222223,8.373576388888889,88.03888888888889,6.4918055555555565,4.281701388888889,992.65625,98.1204861111111,21.93888888888889,42.34041666666666,229.28194444444443,15.041666666666666,0.041666666666666664,15.0
2007-02-15,22.978541666666665,11.595902777777777,1.9208796296296295,240.66922222222223,5.820277777777778,0.0,1.6409722222222223,9.741666666666667,5.281840277777778,81.52395833333334,2.1344444444444446,1.6593055555555556,1009.9009375,45.50451388888889,12.488506944444445,24.256180555555556,198.62673611111111,121.33333333333333,94.66666666666667,26.666666666666668
2007-02-16,19.705185185185186,12.277407407407408,1.755625,240.82094444444442,5.0465277777777775,0.7972222222222223,0.5965277777777778,6.034027777777778,8.082291666666666,65.87916666666666,2.014479166666667,4.063229166666667,1002.2682291666666,90.44826388888889,15.3290625,28.118541666666665,133.615625,90.20833333333333,39.958333333333336,50.25
2007-02-17,24.03833333333333,16.296666666666667,2.7658333333333336,239.31603472222224,6.129166666666666,1.2256944444444444,1.5458333333333334,4.970138888888889,10.168715277777778,59.740972222222226,2.508645833333333,6.905520833333334,998.9792013888889,81.678125,10.900243055555556,21.759791666666665,187.74444444444444,106.29166666666667,69.41666666666667,36.875
2007-02-18,44.325949074074074,25.40997685185185,2.9574305555555553,239.17080555555557,11.238888888888889,4.240972222222222,5.557638888888889,9.11736111111111,8.450347222222222,86.81006944444445,6.2228819444444445,6.639895833333334,1004.5761458333333,48.986805555555556,5.848298611111111,12.556006944444446,198.82638888888889,121.45833333333333,93.875,27.583333333333332
2007-02-19,25.308032407407406,13.07261574074074,2.0437962962962963,239.78958333333333,6.442222222222222,1.1347222222222222,2.013888888888889,9.086805555555555,7.6640625,87.23298611111112,5.5146875,5.293506944444444,1002.4462152777778,92.42847222222223,8.564722222222223,17.72003472222222,175.6201388888889,56.416666666666664,8.958333333333334,47.458333333333336
2007-02-20,36.4575,24.678333333333335,2.1661805555555556,239.86544444444445,9.168472222222222,1.4291666666666667,3.604861111111111,6.745138888888889,8.951909722222222,82.93645833333333,6.0517013888888895,6.793368055555556,998.1562152777777,93.27326388888889,7.896597222222223,17.62454861111111,165.98888888888888,117.625,82.29166666666667,35.333333333333336
2007-02-21,23.99159722222222,11.903402777777778,2.1975694444444445,240.46096527777777,6.0744444444444445,2.4493055555555556,1.6194444444444445,8.019444444444444,9.078020833333333,81.89826388888889,5.992986111111111,6.340937500000001,1000.1844791666666,79.04027777777777,11.91576388888889,24.88857638888889,215.60104166666667,83.91666666666667,45.625,38.291666666666664
2007-02-22,39.05282800185443,26.68217431617988,1.5989105238757533,238.62353963838666,9.870792767732963,0.9798331015299027,2.8713490959666204,8.519471488178025,7.559057719054241,84.0682197496523,4.937823365785814,4.131554242002782,998.7092072322671,91.36300417246176,14.99337969401947,26.9788247566064,185.97732962447847,72.1835883171071,15.60500695410292,56.578581363004176
2007-02-23,15.202314814814814,7.3627314814814815,1.7285185185185186,240.68596527777777,3.825416666666667,0.0,0.34930555555555554,7.490277777777778,8.974722222222223,85.58541666666666,6.604236111111112,5.389479166666667,994.9207291666668,58.184375,18.50736111111111,37.698229166666664,191.646875,83.16666666666667,38.208333333333336,44.958333333333336
2007-02-24,8.274560185185186,5.548865740740741,1.414375,239.86310416666666,2.0858333333333334,0.0,0.2520833333333333,2.473611111111111,9.645763888888888,82.62638888888888,6.806423611111111,5.393645833333333,989.7649652777778,84.665625,23.50048611111111,49.13565972222223,219.31006944444445,92.79166666666667,50.541666666666664,42.25
2007-02-25,5.807175925925926,4.425925925925926,1.3163888888888888,241.6815486111111,1.462222222222222,0.0,0.22847222222222222,1.1527777777777777,8.125416666666666,82.43645833333333,5.291875,3.513055555555556,989.0606944444444,83.64618055555556,23.647256944444447,48.42423611111111,246.24131944444446,79.95833333333333,33.708333333333336,46.25
2007-02-26,6.579675925925926,4.384537037037037,1.2532407407407409,241.27359027777777,1.658888888888889,0.0,0.2298611111111111,1.9652777777777777,7.954930555555555,82.51909722222223,5.083819444444444,3.998298611111111,1002.4432986111112,78.25694444444444,18.8325,39.69916666666667,288.37638888888887,90.41666666666667,41.458333333333336,48.958333333333336
2007-02-27,5.996666666666667,4.4425,1.3102314814814815,242.94427083333332,1.5245833333333334,0.0,0.21805555555555556,1.336111111111111,7.887604166666667,91.18784722222222,6.5335069444444445,4.358715277777778,1004.6727430555555,98.596875,18.386527777777776,34.54940972222222,228.78576388888888,25.041666666666668,2.7083333333333335,22.333333333333332
2007-02-28,6.027476851851852,4.421226851851852,1.3121759259259258,242.15959027777777,1.5284722222222222,0.0,0.2361111111111111,1.3701388888888888,10.858680555555555,80.35798611111112,7.534375,6.157118055555555,993.9582986111111,87.08333333333333,27.792048611111113,57.749965277777775,237.20833333333334,99.29166666666667,59.125,40.166666666666664
2007-03-01,5.990324074074075,4.395879629629629,1.2456944444444444,241.3214027777778,1.508888888888889,0.0,0.21944444444444444,1.375,10.004930555555555,76.20902777777778,5.877951388888889,5.164687499999999,988.4582638888888,89.10590277777777,26.066423611111112,56.05614583333334,251.4388888888889,93.20833333333333,49.0,44.208333333333336
2007-03-02,5.968611111111111,4.365138888888889,1.2385185185185186,240.59159722222225,1.5068055555555557,0.0,0.2361111111111111,1.367361111111111,7.619722222222222,80.93020833333334,4.360138888888889,4.109340277777777,996.163263888889,73.353125,14.83934027777778,29.09170138888889,230.22986111111112,89.79166666666667,24.541666666666668,65.25
2007-03-03,9.480578703703703,6.04724537037037,1.5624074074074075,241.28808333333336,2.401111111111111,0.0,0.24097222222222223,3.192361111111111,10.376249999999999,72.60868055555555,5.431180555555556,5.982048611111111,998.1480555555555,74.91770833333334,22.583576388888886,48.36003472222222,251.54652777777778,111.70833333333333,68.20833333333333,43.5
2007-03-04,24.197916666666668,10.590277777777779,2.0333564814814813,240.0297986111111,6.158194444444444,1.025,6.049305555555556,6.533333333333333,9.7584375,80.35729166666667,6.252777777777778,6.510902777777778,1002.5312847222223,77.6451388888889,15.807777777777778,29.3925,170.18298611111112,119.41666666666667,65.70833333333333,53.708333333333336
2007-03-05,30.790879629629632,11.442268518518517,2.38375,240.03090972222222,7.840277777777778,3.9770833333333333,8.409027777777778,6.9625,10.159722222222221,68.98090277777777,4.435,5.379201388888889,1004.9314930555556,70.978125,23.535138888888888,45.63329861111111,224.36284722222223,120.20833333333333,69.45833333333333,50.75
2007-03-06,14.427083333333334,9.95486111111111,2.1544907407407408,240.98806944444445,3.6956944444444444,0.0,1.2083333333333333,3.263888888888889,9.033402777777779,78.86736111111111,5.4904166666666665,3.722673611111111,997.8403125,97.74409722222222,28.750069444444442,54.046909722222225,197.99791666666667,17.5,0.041666666666666664,17.458333333333332
2007-03-07,27.490810185185186,12.664421296296297,1.9814814814814816,240.3235625,6.935,0.7472222222222222,3.30625,10.772916666666667,8.461284722222222,76.64965277777777,4.272291666666667,5.3088194444444445,992.8828125,74.54895833333333,12.202881944444446,26.408888888888892,211.2423611111111,122.29166666666667,66.41666666666667,55.875
