Datetime,Energy Consumed by Household (Watt-hour),Sub_metering_4 (watt-hours of active energy),Reactive Energy Consumed by Household (Watt-hour),Voltage (volts),Global_intensity (amperes),Sub_metering_1 (watt-hours of active energy),Sub_metering_2 (watt-hours of active energy),Sub_metering_3 (watt-hours of active energy),temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),surface_pressure (hPa),cloudcover (%),windspeed_10m (km/h),windgusts_10m (km/h),winddirection_10m (degrees),shortwave_radiation (W/m²),direct_radiation (W/m²),diffuse_radiation (W/m²)
2008-04-01,18.599533950617285,9.024788580246913,2.0685802469135806,241.2211912037037,4.697060185185185,1.0898148148148148,1.6405324074074075,6.844398148148148,8.950657407407409,77.3863425925926,4.934310185185185,5.994774305555556,1000.0767152777778,74.2458449074074,12.611892361111112,26.132996527777777,191.3898726851852,174.23194444444445,90.4875,83.74444444444444
2008-05-01,17.07135176307182,8.051884044984094,2.575006347357259,240.36791858954254,4.384094269456517,1.1892109861552937,1.3196603790492405,6.510596352883193,15.693756888749498,71.94499753573189,10.24289461893454,14.48694721985752,1002.1570558044715,65.7905532729961,10.176306890989741,22.052225861373717,118.16458324745733,230.5413261570859,136.84945600161296,93.69187015547291
2008-06-01,16.56827395695888,6.793047678572806,2.5272336551000407,238.97518785157064,4.30146531169703,1.5909627537674482,1.4687608509456238,6.715502673673002,16.813738443019513,72.27442764878816,11.455998981457904,15.953849927081645,1006.490374476261,62.76305777911526,10.11879934720711,22.219680316673998,218.15169256232784,226.87507273316515,128.3509402300979,98.52413250306721
2008-07-01,13.246343922218738,6.100929701151485,2.4461393132906193,239.77082620189077,3.4636811685111337,1.0599265200053767,0.9950266589004884,5.090461042161387,18.855193669071195,65.34559792105381,11.713457883417716,17.833474438818943,1004.9285084009141,53.2938348492316,11.923383372910973,25.863272548053228,224.08584799946235,234.681378354765,143.39644771271116,91.28493061965142
2008-08-01,4.6081365652583,2.237913885030691,2.130115596576908,240.43305166002062,1.263569156324208,0.08676463999283122,0.49876786594381467,1.7846901742909629,18.608956113625162,70.14755775348358,12.645190353510461,17.602345647206416,1003.2208036202339,69.89771085174067,13.192338971280074,27.44995111788163,229.39689800170257,174.0371245799543,95.29955755186165,78.73756702809266
2008-09-01,16.46133950617284,7.636154320987654,2.083006944444444,240.12458078703705,4.212347222222222,1.2124074074074074,1.032175925925926,6.580601851851852,14.370815972222223,72.30414351851852,9.11976851851852,12.265575231481481,1006.617357638889,58.15005787037037,13.400953703703703,27.00468287037037,145.15851851851852,144.8361111111111,86.06666666666666,58.769444444444446
2008-10-01,18.946139874879478,10.35345426822432,1.7612926131055153,240.32936924008342,4.797699396820414,0.9886987913985246,1.4177635266946207,6.186223288562011,11.019469403771554,80.34197777877436,7.528409085812948,8.718001592035339,1006.4117697378748,72.38872569903805,11.892152611162185,23.89432275713613,214.7097872726865,84.93476428907775,42.53988759333588,42.3948767181649
2008-11-01,23.117763731641624,13.982318847290717,1.6892616517329997,240.58688777754622,5.864897779630016,1.344423606769929,1.293950128498993,6.497071149081985,7.382980412585955,86.48645474751685,5.181411636683569,4.256438424671806,1003.7027282998773,82.87326449954851,13.75802088398046,27.202150980528348,206.0725587043597,38.51384857956519,15.189583871639925,23.324264707925263
2008-12-01,21.25315503301996,12.459778470835484,1.5223428840674011,243.08394130449415,5.304889048441742,1.0120711705445489,0.8853463169467567,6.895959074693172,2.7911017074648297,87.67431735062488,0.8680188471807758,-0.950517242926698,1007.3246481859588,71.12914806255469,12.378056608853687,24.085264129776306,181.4750405663129,32.42719491126119,14.626893131997576,17.800301779263613
2009-01-01,23.503367010909745,12.812961759896057,1.6415115332631407,243.7932157978449,5.867071394968526,1.6723268890432132,1.6342660005824503,7.383812361388024,1.053373350657497,85.05171486816461,-1.2444122180156365,-3.147771746678913,1002.6571551782074,71.00698194403996,13.39667705369744,26.24916552790161,149.72419482963326,45.38676941687762,20.954770492170525,24.431998924707095
2009-02-01,20.792796932962375,11.006727775569686,1.5973991454689984,242.39900859499207,5.200322933227345,1.1699622416534181,1.2590421303656598,7.357064785373609,3.444295086446741,84.5286247267488,0.970271835254372,-0.14775158982511924,1004.3633432034977,79.96230914646264,11.375972153219395,22.79378075317965,222.60996497416534,62.291858356518276,25.477415788950715,36.81444256756757
2009-03-01,20.44557925235599,10.54887689113909,1.7389496243858,242.30363793180695,5.148976208611497,1.4482055647654464,1.0848828352524755,7.363613961198978,6.553857184461669,75.44653808414355,2.2244034678973073,2.8423371342802097,1005.7090867646401,55.680255611810566,13.666301626416953,27.478151082037726,200.30792560150545,135.36054296787492,82.37934793225503,52.98119501321744
2009-04-01,19.01149898915073,9.405799651218421,2.050476102288686,241.63326334552528,4.8165378026760495,1.2617713783045512,1.217672114449743,7.126255845178018,11.655372818186027,75.53850254641418,7.129672045002083,9.370281772304272,1002.4183569146719,70.31225982684384,11.145780290754201,23.610977174869205,193.08114419649058,181.1386835038659,102.77108738830502,78.3675961155609
2009-05-01,16.880929444095944,7.813875944678436,1.9930609074887236,240.118792454521,4.300210592346985,0.9761179317143113,1.1223899991038624,6.968545568599337,14.302496191415,75.43155748723004,9.720474280849539,12.779343803208173,1008.0128817546375,68.08820234788064,11.16757325925262,23.826080517967558,191.557496191415,200.7621874719957,109.92591182005556,90.83627565194014
2009-06-01,14.012608096252663,5.963178343150771,2.2682458119229647,241.04247274094496,3.607775410452438,0.7861135480636672,0.7469858378242887,6.5163303672139365,16.415912821155533,71.00748632660734,10.767385837824289,15.18313593182103,1005.7424744203533,55.574758741696954,11.63891131720767,24.600744454192252,154.0747462087981,240.36626351673144,147.7657726532147,92.60049086351674
2009-07-01,10.302014816142426,4.730503031932372,2.7959382561161394,242.01785935119634,2.7102876601846044,0.4083251187382382,0.9527735460166682,4.210413119455148,19.336016220091405,63.893285688681786,11.832504547898557,18.261908997221973,1004.3725671431131,63.28589479344028,12.378448718523165,26.855533806792725,212.3502188144099,232.52844490993814,140.7545478985572,91.77389701138095
2009-08-01,11.076978521413823,5.035606147188126,3.140426828803706,241.2697618231274,2.9347367939838627,0.7776863471165055,0.8735513954604677,4.390134631648723,20.59267640403209,59.94114151180598,11.804833253331505,19.931158997919955,1006.5321658780772,48.115591213513454,9.55619157009303,21.378443507280167,199.19032435027086,214.36752268623283,143.8525337722005,70.51498891403232
2009-09-01,16.447347423818012,7.319560771967189,2.565016860738786,241.14645739287448,4.212727735722388,1.194573697247494,1.0682223302544158,6.864990624348913,16.527008658008658,70.99249677060907,10.828668842743708,15.001979049471027,1009.7718102646016,55.1373328240387,12.456315901567239,25.341776211310968,136.84679760168532,142.86475528393174,81.43815542746025,61.42659983332176
2009-10-01,19.07477019347805,9.308377577156,2.1903111628844734,240.89413382916285,4.818723537713659,1.226013127534219,1.2036335939425167,7.336745894845315,11.949651918725777,79.8745551423643,8.323835480185487,10.000994645937409,1006.6993612088083,70.25532084052062,11.148760321691794,22.833910638679182,195.63373545554336,83.55141730325501,41.80434933578261,41.74706796747239
2009-11-01,21.245724052254296,10.841617475713171,2.111907683048219,241.9465966804787,5.333942915345262,1.3992222042176903,1.2378295793884118,7.7670547929350215,9.869692469733096,82.97703534804047,7.020584157040672,6.331254890159495,997.2740588902521,76.66788467325632,19.17456654089215,37.69626947383041,211.24949998842567,44.385749670131254,19.103219981944026,25.282529688187225
2009-12-01,22.740343055991158,11.646656062846304,2.162540137700315,244.08241946323758,5.661768000358439,1.2948832833012232,1.1983063757336798,8.600497334109951,3.805164949146467,86.82973027465388,1.7526410681482147,-0.07211362516241766,996.7354175814329,74.3252023612169,14.726022156010574,28.5381192481742,183.2375405036068,33.575429006675925,14.507370401899726,19.0680586047762
2010-01-01,23.842081636914084,11.643088647441921,2.0863234479269557,243.45551013033318,5.945679250283072,1.2982003902768073,1.3627887927919247,9.538003806403431,0.37777648220867766,85.0447834445542,-1.9247024018887469,-3.5999580331976198,1004.682450528801,76.5466854658026,11.11499289310752,21.805419764388446,173.97768074393505,40.12518851333446,17.322221277313353,22.802967211929943
2010-02-01,22.930910098053808,10.168074639945765,1.7073507283760767,242.34811101741158,5.715739868049011,1.2219852175207104,1.3291829951882534,10.211667245399077,3.3715651818046535,80.47120559055509,0.18951986705689766,-0.9644780247036062,993.2888732824048,79.1961601021876,15.988024654000693,32.182580782776924,167.21763646510246,65.32466888238504,26.060816508755394,39.263852373629646
2010-03-01,18.83458803651468,8.971095675028748,2.084246591415765,241.9932109919508,4.730129303264262,0.823434163283505,1.4284842653650294,7.6115739328373975,6.09012566587661,71.28068077816629,0.9914980170370544,2.0871187196395464,1006.384237321944,67.69242954028114,14.867392345059018,29.951941308990214,167.93357895477905,134.88947269612558,73.61958439912704,61.269888296998566
2010-04-01,17.121586147827497,7.6129632630384965,2.080847550483422,241.7827982129216,4.305192249820598,0.8841871339614343,0.8443713974860529,7.780064353341513,10.25955339243964,68.71764316303619,4.353083173221602,7.161659992129447,1007.7532889650223,52.417400865760776,13.068779531933611,26.779100280099073,136.224137132804,215.69063559341654,146.62766344128337,69.06297212898447
2010-05-01,18.25473987619197,7.835420446993287,2.03641583966188,240.36917135240483,4.630869867156522,1.077689912408432,1.173323775174175,8.168305741616075,12.391948744371513,68.14810665561505,6.1596634557225745,9.736350321467775,1004.7799383274715,64.29725688299469,12.874001052890971,27.264906427115303,168.30841864737113,216.4662048208965,126.04137077443491,90.42483404646161
2010-06-01,16.16024815963702,6.4293346914209,2.501936046421902,240.84186027130886,4.169225427103107,1.5219917588777259,1.1036390573637669,7.105282651974629,17.700129982869576,68.23931584795592,11.293375295152554,16.750593453400622,1005.0400265984536,62.33187994814574,10.559362933469142,22.7523196675772,151.42638934672902,228.90448400388908,135.981388397611,92.92309558312884
2010-07-01,12.017799084507567,6.530713800339016,2.758010558778945,240.54802997378974,3.130813862317704,0.39577499495956453,0.7697081027800802,4.321602186428907,20.87523410022626,62.21855440310043,12.82211295055893,20.503549698693966,1006.2382761710611,54.41918501758552,10.044388203140752,22.42176684065503,229.86729653442057,230.5954938506687,143.8456641053787,86.74982974528999
2010-08-01,9.846302631813403,4.509503572637694,2.1302524901552005,241.25038140802906,2.564136419522104,0.33407280697065267,0.7212006200887369,4.28152563211632,17.633197786924683,70.5294684610039,11.787937403111135,16.51651053081734,1004.7105564227295,67.71483981931897,11.940977628695142,25.79873221254076,263.28294622333885,160.06821777944086,82.06318624044475,78.00503153899609
2010-09-01,15.940707179797872,7.320893150348145,2.0957520041443862,241.20523351684534,4.067023154123752,0.9710771013881938,0.8563074572610173,6.792429470800516,15.600337960645891,72.87195867028422,10.33634847087954,14.343366699154439,1005.2984316307984,63.51895706345652,9.829535258014383,20.64797961172721,200.24281186945183,157.93577430656165,99.70497589758449,58.23079840897716
2010-10-01,19.389978120776302,9.889586086904576,2.2926200557061462,242.15931046842448,4.889011850623894,1.0797508904769373,1.3490445574497636,7.071596585945025,11.193849727816483,77.70043197652278,7.1855492506552565,8.710578193955957,1002.7347581039002,57.39775382513049,13.060377315800084,25.924076861040795,155.92519247743004,99.09963446761799,59.8525915231076,39.247042944510405
2010-11-01,19.947574448290975,10.942475556629006,1.846652175079838,240.72188766336578,5.057708719104742,1.2388159836835466,1.1346912486917318,6.631591659286692,7.75666867938706,87.46568982636933,5.737083568150712,4.725977242841425,996.370607170652,81.37821163084024,13.994065829374984,27.646575691704907,218.52628881195824,36.41413734803961,12.092424120441189,24.321713227598423
